3.62776576e+1, 1.53484939e-12
3.97017698e+1, 1.72046995e-12
4.37212237e+1, 1.96909333e-12
4.74631717e+1, 2.23081682e-12
5.21706885e+1, 2.51878096e-12
5.64776522e+1, 2.82414290e-12
6.21092739e+1, 3.23090653e-12
6.85873691e+1, 3.57513896e-12
7.57411399e+1, 3.96191269e-12
8.36410603e+1, 4.39052925e-12
9.23649548e+1, 4.84633023e-12
1.01998765e+2, 5.35209253e-12
1.12637397e+2, 5.91063611e-12
1.24385656e+2, 6.51780541e-12
1.37359276e+2, 7.19800262e-12
1.51686065e+2, 7.92958040e-12
1.67507161e+2, 8.73551298e-12
1.84978422e+2, 9.59014680e-12
2.04271963e+2, 1.05492120e-11
2.25577851e+2, 1.15698546e-11
2.49105977e+2, 1.27017846e-11
2.75088123e+2, 1.39169370e-11
3.03780248e+2, 1.52558729e-11
3.35465007e+2, 1.66823819e-11
3.70454536e+2, 1.82422774e-11
4.09093529e+2, 1.99086645e-11
4.51762629e+2, 2.17058222e-11
4.98882184e+2, 2.36535252e-11
5.50916383e+2, 2.56997337e-11
6.08377831e+2, 2.79781693e-11
6.71832598e+2, 3.03534877e-11
7.41905798e+2, 3.29630104e-11
8.19287743e+2, 3.57262319e-11
9.04740747e+2, 3.86065216e-11
9.99106634e+2, 4.17602506e-11
1.10331503e+3, 4.51047289e-11
1.21839253e+3, 4.85489334e-11
1.34547279e+3, 5.23077778e-11
1.48580773e+3, 5.62464252e-11
1.64077982e+3, 6.03921009e-11
1.81191574e+3, 6.48113205e-11
2.00090141e+3, 6.94166546e-11
2.20959858e+3, 7.41658684e-11
2.44006320e+3, 7.92791479e-11
2.69456564e+3, 8.44107998e-11
2.97561309e+3, 8.99190144e-11
3.28597423e+3, 9.57393732e-11
3.62870652e+3, 1.01685076e-10
4.00718634e+3, 1.08000025e-10
4.42514219e+3, 1.14480778e-10
4.88669150e+3, 1.21530345e-10
5.39638114e+3, 1.28886648e-10
5.95923220e+3, 1.36890896e-10
6.58078952e+3, 1.45607802e-10
7.26717625e+3, 1.55109419e-10
8.02515419e+3, 1.65639571e-10
8.86219044e+3, 1.78023883e-10
9.78653088e+3, 1.92566480e-10
1.08072815e+4, 2.09742212e-10
1.19344980e+4, 2.30603624e-10
1.31792850e+4, 2.54795186e-10
1.45539052e+4, 2.83617822e-10
1.60719004e+4, 3.18205373e-10
1.76683663e+4, 3.56447162e-10
1.94234135e+4, 3.99955844e-10
2.14493061e+4, 4.49396286e-10
2.36865026e+4, 4.96050176e-10
2.61570422e+4, 5.39761369e-10
2.88852630e+4, 5.76404980e-10
3.18980414e+4, 6.03496039e-10
3.52250575e+4, 6.12201463e-10
3.88990865e+4, 6.02900249e-10
4.29563226e+4, 5.69051048e-10
4.74367348e+4, 5.22967906e-10
5.21487556e+4, 4.67183674e-10
5.58319837e+4, 4.12459528e-10
6.04204898e+4, 3.63509990e-10
6.49191195e+4, 3.18486120e-10
6.86616711e+4, 2.81733201e-10
7.21832221e+4, 2.51296107e-10
7.61659027e+4, 2.22337354e-10
8.04012815e+4, 1.95336210e-10
8.48721783e+4, 1.70684386e-10
8.91885688e+4, 1.51005189e-10
9.33792984e+4, 1.34213234e-10
9.88333350e+4, 1.17758148e-10
1.04437820e+5, 1.02521281e-10
1.10245323e+5, 9.01932775e-11
1.16375766e+5, 7.95635144e-11
1.22847106e+5, 7.04411773e-11
1.30174083e+5, 6.21587838e-11
1.37603516e+5, 5.49955825e-11
1.45810610e+5, 4.88174092e-11
1.53918742e+5, 4.35541656e-11
1.63098926e+5, 3.86343977e-11
1.72407480e+5, 3.42679675e-11
1.82690389e+5, 3.04034967e-11
1.92849305e+5, 2.70274858e-11
2.03573131e+5, 2.39503305e-11
2.14893279e+5, 2.11755323e-11
2.25822224e+5, 1.88429539e-11
2.37306987e+5, 1.66885621e-11
2.49580396e+5, 1.46648832e-11
2.64035570e+5, 1.28289201e-11
2.75386131e+5, 1.12845621e-11
2.88089467e+5, 1.00284948e-11
3.01378797e+5, 8.81699611e-12
3.15281152e+5, 7.75232122e-12
3.26863375e+5, 6.87073435e-12
3.40402738e+5, 6.10872825e-12
3.52907832e+5, 5.43533271e-12
3.64956812e+5, 4.79764452e-12
3.79313063e+5, 4.27103144e-12
3.91086019e+5, 3.80279581e-12
4.04033374e+5, 3.35066970e-12
4.16239746e+5, 2.95390251e-12
4.35017798e+5, 2.55144463e-12
4.51572705e+5, 2.19294925e-12
4.68161758e+5, 1.91013195e-12
4.85691982e+5, 1.66447351e-12
5.02297361e+5, 1.47624382e-12
