ns,gamma,ts,delta_ts,nb
0.12589254117941673,2.45,4912.212295651602,6.524679518074663,1.0375833150895453
0.1344532884299761,2.45,4912.002521033629,6.314904900101283,1.0364092576936867
0.14359617019622145,2.45,4911.811848837111,6.124232703583402,1.035175319880043
0.15336077187700115,2.45,4911.643999944569,5.956383811041633,1.033878663550131
0.16378937069540642,2.45,4911.503119564269,5.815503430741046,1.0325165502696594
0.17492711874398423,2.45,4911.393816897816,5.706200764288042,1.031086152921544
0.18682223847710366,2.45,4911.3212080717,5.633591938172685,1.0295844719520402
0.19952623149688792,2.45,4911.290962578894,5.603346445366697,1.0280084698580392
0.21309410153667965,2.45,4911.309353490641,5.6217373571134885,1.0263550122478475
0.22758459260747882,2.45,4911.383311715181,5.695695581653126,1.024620812593682
0.2430604433384409,2.45,4911.520484595048,5.832868461520775,1.022802552690057
0.2595886586126394,2.45,4911.72929915008,6.04168301655227,1.020896668378102
0.2772407996741774,2.45,4912.019030290821,6.331414157293693,1.0188997609820782
0.29609329396270834,2.45,4912.399874342902,6.71225820937434,1.016808095227214
0.31622776601683794,2.45,4912.883028242906,7.195412109378594,1.014617842583277
0.3377313908791009,2.45,4913.480774784492,7.79315865096396,1.0123251579766908
0.36069727153262904,2.45,4914.206574315378,8.518958181850394,1.0099260490832604
0.3852248420036752,2.45,4915.07516330877,9.387547175242617,1.00741645318278
0.4114202978752841,2.45,4916.10266025799,10.415044124461929,1.004791965443896
0.43939705607607904,2.45,4917.3066793710195,11.6190632374919,1.0020484683633726
0.4692762459348837,2.45,4918.706452572292,13.018836438764083,0.9991813964615466
0.5011872336272722,2.45,4920.322960353167,14.635344219639592,0.9961862135223273
0.5352681822847104,2.45,4922.179072049882,16.491455916354425,0.9930582244760696
0.5716666501913615,2.45,4924.299696169034,18.61208003550655,0.989792449647529
0.6105402296585328,2.45,4926.711941425873,21.024325292345566,0.9863840178100597
0.6520572293428615,2.45,4929.445289210067,23.757673076539504,0.9828278400048344
0.6963974029624319,2.45,4932.53177824725,26.844162113722632,0.9791186679452523
0.7437527275659044,2.45,4936.0062022826105,30.318586149082876,0.9752507992672914
0.7943282347242813,2.45,4939.906321675511,34.21870554198358,0.9712189065504007
0.8483428982440718,2.45,4944.273089860407,38.58547372687917,0.9670172780953735
0.9060305822453375,2.45,4949.150895701127,43.463279567599784,0.9626397913750729
0.9676410537094534,2.45,4954.587822840991,48.90020670746344,0.9580803462290323
1.033441063880556,2.45,4960.635927230975,54.948311097447004,0.9533324203510928
1.1037155032027572,2.45,4967.351534103087,61.66391796955941,0.9483899234032201
1.178768634793587,2.45,4974.795555743719,69.10793961019135,0.9432461159056353
1.258925411794167,2.45,4983.033831517108,77.34621538358078,0.9378937902533943
1.3445328842997606,2.45,4992.137491685268,86.44987555174066,0.9323259336933626
1.4359617019622148,2.45,5002.18334667544,96.49573054191205,0.9265351367611978
1.5336077187700112,2.45,5013.254303554721,107.56668742119382,0.9205137449795768
1.6378937069540642,2.45,5025.439811586888,119.7521954533604,0.9142538845430712
1.749271187439842,2.45,5038.8363388686585,133.14872273513083,0.9077474032730106
1.868222384771037,2.45,5053.547882172721,147.86026603919345,0.9009858107744296
1.9952623149688795,2.45,5069.686512263675,163.99889613014693,0.893960401588894
2.130941015366796,2.45,5087.372957101765,181.68534096823714,0.8866622350110285
2.2758459260747883,2.45,5106.737225509087,201.04960937555916,0.8790818137904155
2.430604433384408,2.45,5127.919274044958,222.23165791143037,0.8712096821440865
2.595886586126394,2.45,5151.069720022802,245.38210388927473,0.8630357164992211
2.7724079967417734,2.45,5176.35060380116,270.6629876676325,0.8545494409224688
2.9609329396270834,2.45,5203.936203697928,298.2485875644006,0.8457403692974144
3.162277660168379,2.45,5234.0139071103995,328.32629097687186,0.8365970827027427
0.12589254117941673,2.491,4912.249300682652,6.561684549124038,1.0388176644091607
0.1344532884299761,2.491,4911.9851539795445,6.297537846016894,1.0376983601566654
0.14359617019622145,2.491,4911.732856446984,6.045240313456816,1.036521082158892
0.15336077187700115,2.491,4911.495417782278,5.807801648750683,1.0352830248973064
0.16378937069540642,2.491,4911.276211949926,5.588595816398083,1.0339814502575733
0.17492711874398423,2.491,4911.079012332635,5.391396199107476,1.0326136875549496
0.18682223847710366,2.491,4910.9080298181,5.220413684572122,1.0311766113237262
0.19952623149688792,2.491,4910.76795405068,5.080337917152065,1.029667372906867
0.21309410153667965,2.491,4910.663998081929,4.9763819484014675,1.0280827561030548
0.22758459260747882,2.491,4910.601946680141,4.914330546613201,1.0264195146399153
0.2430604433384409,2.491,4910.588208566334,4.900592432806661,1.0246743056122627
0.2595886586126394,2.491,4910.629872863766,4.942256730238114,1.0228436976064883
0.2772407996741774,2.491,4910.734770063053,5.047153929524939,1.0209242255971958
0.29609329396270834,2.491,4910.911537821742,5.223921688214432,1.0189121289692717
0.31622776601683794,2.491,4911.169691935076,5.48207580154849,1.0168037565036088
0.3377313908791009,2.491,4911.51970283199,5.832086698462263,1.0145950408143
0.36069727153262904,2.491,4911.973077971172,6.285461837644107,1.0122821141838931
0.3852248420036752,2.491,4912.542450531596,6.854834398068306,1.0098608506926492
0.4114202978752841,2.491,4913.241674815573,7.554058682045252,1.0073271070930867
0.43939705607607904,2.491,4914.085928806266,8.39831267273803,1.004676356523846
0.4692762459348837,2.491,4915.0918243488395,9.404208215311883,1.0019043158592256
0.5011872336272722,2.491,4916.27752545389,10.589909320362494,0.9990061670008173
0.5352681822847104,2.491,4917.662875254366,11.975259120838018,0.9959775151608321
