,Year,dec,dec_label,era,dp_flux,sigma,scaled_flux
127,2042,-30,-30°,Plenum-3,1.25145556051628e-20,3,1.25145556051628
128,2042,0,0°,IceCube,1.6829229005228773e-20,3,1.6829229005228774
129,2042,0,0°,Plenum-1,1.3294585771009482e-20,3,1.3294585771009482
130,2042,0,0°,Plenum-2,7.794563787162719e-21,3,0.7794563787162718
131,2042,0,0°,Plenum-3,6.499545451095619e-21,3,0.649954545109562
132,2042,30,30°,IceCube,3.030535620546314e-20,3,3.0305356205463143
133,2042,30,30°,Plenum-1,1.9677075897496558e-20,3,1.9677075897496559
134,2042,30,30°,Plenum-2,1.3210279624110538e-20,3,1.3210279624110537
135,2042,30,30°,Plenum-3,9.497126122916324e-21,3,0.9497126122916324
136,2043,-30,-30°,Plenum-1,2.818312718072536e-20,3,2.8183127180725362
137,2043,-30,-30°,Plenum-2,2.818312718072536e-20,3,2.8183127180725362
138,2043,-30,-30°,Plenum-3,1.0075648028539876e-20,3,1.0075648028539876
139,2043,0,0°,IceCube,1.6441684080705692e-20,3,1.6441684080705692
140,2043,0,0°,Plenum-1,1.2870437769046502e-20,3,1.28704377690465
141,2043,0,0°,Plenum-2,7.291191180330478e-21,3,0.7291191180330477
142,2043,0,0°,Plenum-3,5.7517354411538214e-21,3,0.5751735441153821
143,2043,30,30°,IceCube,2.9665840823643726e-20,3,2.9665840823643728
144,2043,30,30°,Plenum-1,1.8950176312435206e-20,3,1.8950176312435205
145,2043,30,30°,Plenum-2,1.244792951279052e-20,3,1.244792951279052
146,2043,30,30°,Plenum-3,8.184217680252614e-21,3,0.8184217680252615
147,2044,-30,-30°,Plenum-1,2.6898616786363508e-20,3,2.6898616786363507
148,2044,-30,-30°,Plenum-2,2.6898616786363508e-20,3,2.6898616786363507
149,2044,-30,-30°,Plenum-3,8.478841514544534e-21,3,0.8478841514544534
150,2044,0,0°,IceCube,1.6070228298826047e-20,3,1.6070228298826046
151,2044,0,0°,Plenum-1,1.2497777964055764e-20,3,1.2497777964055765
152,2044,0,0°,Plenum-2,6.857755095296747e-21,3,0.6857755095296747
153,2044,0,0°,Plenum-3,5.1896377086352315e-21,3,0.5189637708635232
154,2044,30,30°,IceCube,2.9058442425922544e-20,3,2.9058442425922544
155,2044,30,30°,Plenum-1,1.828970995774131e-20,3,1.828970995774131
156,2044,30,30°,Plenum-2,1.1786014377279267e-20,3,1.1786014377279268
157,2044,30,30°,Plenum-3,7.158052629803585e-21,3,0.7158052629803585
158,2045,-30,-30°,Plenum-1,2.574681007127047e-20,3,2.574681007127047
159,2045,-30,-30°,Plenum-2,2.574681007127047e-20,3,2.574681007127047
160,2045,-30,-30°,Plenum-3,7.39904572226941e-21,3,0.7399045722269411
161,2045,0,0°,IceCube,1.572196350948919e-20,3,1.5721963509489192
162,2045,0,0°,Plenum-1,1.2149913005994395e-20,3,1.2149913005994395
163,2045,0,0°,Plenum-2,6.480180697259892e-21,3,0.6480180697259892
164,2045,0,0°,Plenum-3,4.739918150811528e-21,3,0.4739918150811528
165,2045,30,30°,IceCube,2.848109113568255e-20,3,2.848109113568255
166,2045,30,30°,Plenum-1,1.768756113778337e-20,3,1.768756113778337
167,2045,30,30°,Plenum-2,1.1205196399028923e-20,3,1.1205196399028923
168,2045,30,30°,Plenum-3,6.3686997399701896e-21,3,0.636869973997019
169,2046,-30,-30°,Plenum-1,2.4707244545698133e-20,3,2.4707244545698135
170,2046,-30,-30°,Plenum-2,2.4707244545698133e-20,3,2.4707244545698135
171,2046,-30,-30°,Plenum-3,6.696213048094118e-21,3,0.6696213048094118
172,2046,0,0°,IceCube,1.5388532771459795e-20,3,1.5388532771459795
173,2046,0,0°,Plenum-1,1.1824285434706145e-20,3,1.1824285434706145
174,2046,0,0°,Plenum-2,6.1479592503648076e-21,3,0.6147959250364807
175,2046,0,0°,Plenum-3,4.374179950110135e-21,3,0.43741799501101347
176,2046,30,30°,IceCube,2.7931320941115905e-20,3,2.7931320941115905
177,2046,30,30°,Plenum-1,1.713613010375392e-20,3,1.713613010375392
178,2046,30,30°,Plenum-2,1.0690622789976456e-20,3,1.0690622789976456
179,2046,30,30°,Plenum-3,5.7940466119363096e-21,3,0.579404661193631
180,2047,-30,-30°,Plenum-1,2.3763523244317373e-20,3,2.3763523244317373
181,2047,-30,-30°,Plenum-2,2.3763523244317373e-20,3,2.3763523244317373
182,2047,-30,-30°,Plenum-3,6.011199881491742e-21,3,0.6011199881491742
183,2047,0,0°,IceCube,1.507353576670743e-20,3,1.507353576670743
184,2047,0,0°,Plenum-1,1.1518767753261485e-20,3,1.1518767753261485
185,2047,0,0°,Plenum-2,5.859366522162277e-21,3,0.5859366522162277
186,2047,0,0°,Plenum-3,4.0699933392201784e-21,3,0.40699933392201787
187,2047,30,30°,IceCube,2.740665007588104e-20,3,2.740665007588104
188,2047,30,30°,Plenum-1,1.6629617523185985e-20,3,1.6629617523185984
189,2047,30,30°,Plenum-2,1.0230792764391442e-20,3,1.0230792764391443
190,2047,30,30°,Plenum-3,5.329738033160988e-21,3,0.5329738033160988
191,2048,-30,-30°,Plenum-1,2.2902363459641817e-20,3,2.2902363459641815
192,2048,-30,-30°,Plenum-2,2.2902363459641817e-20,3,2.2902363459641815
193,2048,-30,-30°,Plenum-3,5.4527153151542864e-21,3,0.5452715315154286
194,2048,0,0°,IceCube,1.4775518737796395e-20,3,1.4775518737796396
195,2048,0,0°,Plenum-1,1.1231435983549385e-20,3,1.1231435983549385
196,2048,0,0°,Plenum-2,5.595499359418688e-21,3,0.5595499359418687
197,2048,0,0°,Plenum-3,3.812329595331596e-21,3,0.3812329595331596
198,2048,30,30°,IceCube,2.6906125335981193e-20,3,2.6906125335981192
199,2048,30,30°,Plenum-1,1.6162883042215087e-20,3,1.6162883042215086
200,2048,30,30°,Plenum-2,9.817230182417109e-21,3,0.9817230182417109
201,2048,30,30°,Plenum-3,4.945603423769494e-21,3,0.49456034237694935
202,2049,-30,-30°,Plenum-1,2.2112896875915458e-20,3,2.2112896875915458
203,2049,-30,-30°,Plenum-2,2.2112896875915458e-20,3,2.2112896875915458
204,2049,-30,-30°,Plenum-3,5.057081747647925e-21,3,0.5057081747647925
205,2049,0,0°,IceCube,1.448588937888317e-20,3,1.448588937888317
206,2049,0,0°,Plenum-1,1.0960657958518236e-20,3,1.0960657958518236
207,2049,0,0°,Plenum-2,5.35746929400296e-21,3,0.535746929400296
208,2049,0,0°,Plenum-3,3.590903355381142e-21,3,0.3590903355381142
209,2049,30,30°,IceCube,2.6428306626787564e-20,3,2.6428306626787563
210,2049,30,30°,Plenum-1,1.5731533141097738e-20,3,1.5731533141097738
211,2049,30,30°,Plenum-2,9.442710318538272e-21,3,0.9442710318538272
212,2049,30,30°,Plenum-3,4.621843118983227e-21,3,0.46218431189832265
213,2050,-30,-30°,Plenum-1,2.1386100760765562e-20,3,2.138610076076556
214,2050,-30,-30°,Plenum-2,2.1386100760765562e-20,3,2.138610076076556
215,2050,-30,-30°,Plenum-3,4.719039180967627e-21,3,0.47190391809676274
216,2050,0,0°,IceCube,1.4213784710930674e-20,3,1.4213784710930675
217,2050,0,0°,Plenum-1,1.070496888895003e-20,3,1.070496888895003
218,2050,0,0°,Plenum-2,5.142007998584097e-21,3,0.5142007998584097
219,2050,0,0°,Plenum-3,3.398141245127739e-21,3,0.3398141245127739
220,2050,30,30°,IceCube,2.5969091183724147e-20,3,2.5969091183724147
