event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
409,6.6036630528752225,0.08331318383829045,129.49507272763142,134.20201117866773,25407.783637746794,921645094.3355595
410,6.234415477295786,0.011386961933353488,26.395279180701813,20.353535805148017,127508.71067701564,4485019432.133037
411,2.775222552913369,0.034480137711990114,130.99925316535382,131.6632080739205,16592.783961479185,613997117.5250838
413,7.3006285815998355,0.005544181700853065,107.3276963160378,107.49818792056982,354611.51550137706,12411022948.650702
414,20.652652407058856,0.011510526163095322,75.89572882069729,76.21259079587671,274854.34412410826,9627457059.65767
415,0.8797484088602201,0.037889686025921736,47.34549595904826,47.99685693250833,11797.7098522235,446646589.7263787
416,1.8630960529466827,0.01614134794655696,81.3244833186762,79.62280361332074,516612.79142321704,18064949960.38403
417,2.3510973910556796,0.023203998491115468,101.55327849161392,103.54951409990097,871244.3393309561,30441771541.071613
419,5.999762943325123,0.02847589641050703,109.79475134166495,110.59614508886179,334653.1246069234,11714464944.729012
420,3.9153579014148163,0.009889819814907845,84.94819223611088,84.8651348791111,54629.56717329675,1941500217.8370664
421,0.7035907291551416,0.03253026631685291,105.53417344594722,104.83350239869165,1899.4739160085537,101193115.91993994
422,3.2931008027019453,0.014437108064751597,88.81854396285367,87.52344367773537,158152.7364227572,5554511532.897047
423,2.679531370937293,0.018069543914184538,54.612695801769156,52.42907899161066,20081.275342075023,735747242.8541312
424,6.419186507060943,0.025951852828022103,111.41369784804785,112.86879740806415,33762.600707841484,1213232463.8911529
425,3.9309237075051224,0.017683111306943406,67.88582408497336,65.12164967136322,16895.093772941782,624547883.8645109
426,3.4543454562694937,0.08254879724584528,73.16271484174969,71.61349905719709,2686.091530256279,128646471.15922932
427,23.44019448514705,0.017165788723832506,50.0255264824499,69.11845335031417,113191.84008721993,3985353359.193038
428,2.1698874142060314,0.02995512423531395,46.58663346538047,46.753288441744125,8484.190518136495,331003077.90654725
429,1.3286295416265215,0.021155365270762578,89.62734018980268,89.61613061114409,61389.268431191435,2177417233.4024067
430,28.16369480247306,0.009417999702491785,109.28808585173664,121.0563374235454,479069.64665360615,16754675093.03834
431,6.920105838339646,0.08438342301562783,113.8026642635931,110.60016145898028,2256.921075835565,113668203.79016346
432,3.501060237087532,0.036995862695609304,87.38112304548952,84.16575618059105,172803.2998343768,6065823655.216576
433,24.642057079982614,0.03893573072333923,115.85374598275834,92.0886778105356,30658.500190161216,1104897775.388358
