# Energy/TeV  E^2*dN/dE
E flux flux_err_minus flux_err_plus E_err_minus E_err_plus
1.2600000e+13   9.2640001e-12   1.2976000e-12   1.2976000e-12   2.5900000e+12    3.2600000e+12
2.0000000e+13   1.0240000e-11   8.1280001e-13   8.1280001e-13   4.1000000e+12   5.1700000e+12
3.1600000e+13   6.2720001e-12   4.7840001e-13   4.7840001e-13   6.5000000e+12   8.1900000e+12
5.0100000e+13   4.6560001e-12   3.4880001e-13   3.4880001e-13   1.0300000e+13   1.3000000e+13
7.9400000e+13   2.8000000e-12   2.6880000e-13   2.6880000e-13   1.6300000e+13   2.0600000e+13
1.2600000e+14   1.3584000e-12   2.0800000e-13   2.0800000e-13   2.5900000e+13   3.2600000e+13
2.0000000e+14   1.1840000e-12   2.2080000e-13   2.2080000e-13   4.1000000e+13   5.1700000e+13
3.1600000e+14   4.4640001e-13   2.1920000e-13   1.5344000e-13   6.5000000e+13   8.1900000e+13
5.0100000e+14   2.1920000e-13   1.8560000e-13   1.4416000e-13   1.0300000e+14   1.3000000e+14
