2.18161017e+1, 2.06206461e-9
2.40915555e+1, 2.06512199e-9
2.66043427e+1, 2.07432135e-9
2.93792176e+1, 2.07432135e-9
3.24435164e+1, 2.07432135e-9
3.58274263e+1, 2.07432135e-9
3.95642834e+1, 2.07432135e-9
4.36909006e+1, 2.07432135e-9
4.82479304e+1, 2.07432135e-9
5.32802657e+1, 2.07432135e-9
5.88374814e+1, 2.07842309e-9
6.38127764e+1, 2.12318221e-9
7.64273673e+1, 2.03676186e-9
8.43988623e+1, 2.06308323e-9
9.32017968e+1, 2.06308323e-9
1.02922891e+2, 2.05901176e-9
1.13657911e+2, 2.05190601e-9
1.25512611e+2, 2.05190601e-9
1.38603774e+2, 2.05190601e-9
1.53060366e+2, 2.05190601e-9
1.69024804e+2, 2.05190601e-9
1.86654357e+2, 2.05190601e-9
2.06122701e+2, 2.05190601e-9
2.27621624e+2, 2.03978172e-9
2.51362918e+2, 2.02973289e-9
2.77580467e+2, 2.02372737e-9
3.06532548e+2, 2.01674338e-9
3.38504376e+2, 2.00779937e-9
3.73810917e+2, 1.99790810e-9
4.12799985e+2, 1.98708397e-9
4.55855675e+2, 1.98610287e-9
5.03402140e+2, 1.97827150e-9
5.55907778e+2, 1.96464083e-9
6.13889836e+2, 1.96173221e-9
6.77919514e+2, 1.94725359e-9
7.48627589e+2, 1.93288183e-9
8.26710627e+2, 1.91861615e-9
9.12937850e+2, 1.90069732e-9
1.00815871e+3, 1.88573765e-9
1.11331125e+3, 1.87830203e-9
1.22943137e+3, 1.86259853e-9
1.35766300e+3, 1.85067862e-9
1.49926939e+3, 1.82796970e-9
1.65564556e+3, 1.80286635e-9
1.82833200e+3, 1.78514674e-9
2.01902991e+3, 1.77109652e-9
2.22961792e+3, 1.75195786e-9
2.46217058e+3, 1.72108513e-9
2.71897886e+3, 1.69912706e-9
3.00257264e+3, 1.67993625e-9
3.31574571e+3, 1.65277959e-9
3.66158321e+3, 1.62365456e-9
4.04349212e+3, 1.59661901e-9
4.46523472e+3, 1.55921579e-9
4.93096575e+3, 1.52344098e-9
5.44527326e+3, 1.48408289e-9
6.01322385e+3, 1.44645580e-9
6.64041258e+3, 1.40145257e-9
7.33301808e+3, 1.35852027e-9
8.09786344e+3, 1.31041555e-9
8.94248337e+3, 1.25965201e-9
9.87519849e+3, 1.21444826e-9
1.09051973e+4, 1.16394828e-9
1.20426265e+4, 1.11279699e-9
1.32986915e+4, 1.06231854e-9
1.46857660e+4, 1.01162879e-9
1.62175146e+4, 9.61456572e-10
1.79090269e+4, 9.13772673e-10
1.97769667e+4, 8.67596314e-10
2.18397355e+4, 8.23753420e-10
2.41176543e+4, 7.82512428e-10
2.66331637e+4, 7.43703349e-10
2.94110447e+4, 7.07168181e-10
3.24786631e+4, 6.76758835e-10
3.42847133e+4, 6.59274776e-10
4.13512255e+4, 6.25169634e-10
4.53450070e+4, 5.94620674e-10
5.00745628e+4, 5.60682251e-10
5.52974187e+4, 5.40561661e-10
6.10650266e+4, 5.22193661e-10
6.74342052e+4, 5.06947233e-10
7.44676992e+4, 4.90689804e-10
8.22347977e+4, 4.72613916e-10
9.08120168e+4, 4.61086570e-10
1.00283853e+5, 4.49396286e-10
1.10743618e+5, 4.39953535e-10
1.22294352e+5, 4.29010872e-10
1.35049845e+5, 4.22284283e-10
1.49135757e+5, 4.19996461e-10
1.64690852e+5, 4.19996461e-10
1.81868368e+5, 4.23328318e-10
2.00837525e+5, 4.24584568e-10
2.21785196e+5, 4.23537435e-10
2.44917742e+5, 4.13819748e-10
2.70463048e+5, 3.97200072e-10
2.98672771e+5, 3.76755750e-10
3.29824812e+5, 3.49854764e-10
3.64226060e+5, 3.15389229e-10
3.97298806e+5, 2.79999349e-10
4.21854984e+5, 2.50190465e-10
4.58290563e+5, 2.19122163e-10
4.90494446e+5, 1.91793643e-10
5.22460588e+5, 1.69595063e-10
5.54005969e+5, 1.49346364e-10
5.84812735e+5, 1.31625862e-10
6.15058981e+5, 1.16189529e-10
6.48196899e+5, 1.02037212e-10
6.78653918e+5, 8.97858909e-11
7.09959664e+5, 7.93261452e-11
7.42709519e+5, 6.93652505e-11
7.76970097e+5, 6.04249176e-11
8.09153819e+5, 5.31180325e-11
8.35104470e+5, 4.74417153e-11
8.66564247e+5, 4.18759033e-11
8.98488538e+5, 3.68148359e-11
9.32429537e+5, 3.22951894e-11
9.63878092e+5, 2.82893950e-11
9.92699604e+5, 2.48786334e-11
1.02509701e+6, 2.18025137e-11
1.06377227e+6, 1.90470726e-11
1.10179671e+6, 1.65674370e-11
1.14040084e+6, 1.43993479e-11
1.16943968e+6, 1.26405974e-11
1.20767113e+6, 1.12037965e-11
1.24803900e+6, 9.76699665e-12
1.27981871e+6, 8.51777314e-12
1.31689906e+6, 7.56054016e-12
1.35098595e+6, 6.69874045e-12
1.39012824e+6, 5.86643303e-12
1.42825599e+6, 5.16895472e-12
1.46522527e+6, 4.56596249e-12
1.50767743e+6, 3.98034777e-12
1.54902926e+6, 3.47204183e-12
1.58256897e+6, 3.07883008e-12
1.63369241e+6, 2.68893615e-12
1.67749156e+6, 2.32798801e-12
1.72609374e+6, 2.01403223e-12
1.77343618e+6, 1.75111543e-12
1.82756336e+6, 1.53012113e-12
