# Energy/TeV  E^2*dN/dE
E flux flux_err_minus flux_err_plus E_err_minus E_err_plus
3.1600000e+13   1.6640000e-11   5.2640001e-12   5.2640001e-12   6.5000000e+12   8.1900000e+12
5.0100000e+13   6.9440001e-12   1.4784000e-12   1.4784000e-12   1.0300000e+13   1.3000000e+13
7.9400000e+13   5.5200001e-12   6.5440001e-13   6.5440001e-13   1.6300000e+13   2.0600000e+13
1.2600000e+14   3.8080001e-12   5.6160001e-13   5.6160001e-13   2.5900000e+13   3.2600000e+13
2.0000000e+14   9.6000001e-13   3.9040001e-13   3.2960000e-13   4.1000000e+13   5.1700000e+13
3.1600000e+14   3.7120001e-13   2.9920000e-13   2.3840000e-13   6.5000000e+13   8.1900000e+13
5.0100000e+14   1.9360000e-13   3.5520001e-13   1.2416000e-13   1.0300000e+14   1.3000000e+14
