ns,gamma,ts,delta_ts,nb
0.5716666501913615,2.491,4870.496937582539,34.147486430952085,0.9201340872354336
0.6105402296585328,2.491,4874.53696827371,38.1875171221227,0.9162441665615917
0.6520572293428615,2.491,4879.050731059037,42.70127990745004,0.9121895259593594
0.6963974029624319,2.491,4884.083282883274,47.73383173168622,0.9079645779632638
0.7437527275659044,2.491,4889.683435952104,53.3339848005171,0.9035633599545096
0.7943282347242813,2.491,4895.904040001853,59.554588850265645,0.8989796543029986
0.8483428982440718,2.491,4902.802284389766,66.45283323817875,0.8942071867919753
0.9060305822453375,2.491,4910.440021377567,74.09057022597972,0.8892394034191616
0.9676410537094534,2.491,4918.8841120757315,82.53466092414419,0.8840696442043537
1.033441063880556,2.491,4928.206796616632,91.857345465045,0.8786907517220213
1.1037155032027572,2.491,4938.486090231818,102.13663908023045,0.8730956178359235
