ns,gamma,ts,delta_ts,nb
0.5716666501913615,2.491,4854.7677143513465,18.418263171409308,0.9392539396845031
0.6105402296585328,2.491,4856.82574550865,20.476294328712356,0.9361921611866062
0.6520572293428615,2.491,4859.162009072132,22.81255789219449,0.9329952377686316
0.6963974029624319,2.491,4861.804844065703,25.455392885765832,0.9296583893218573
0.7437527275659044,2.491,4864.785066925917,28.435615745979703,0.9261765448768795
0.7943282347242813,2.491,4868.136163694526,31.786712514588544,0.9225445885758046
0.8483428982440718,2.491,4871.894495814366,35.54504463442845,0.9187571883697592
0.9060305822453375,2.491,4876.099520462528,39.75006928259063,0.9148087442168739
0.9676410537094534,2.491,4880.794026421722,44.44457524178506,0.910693771541956
1.033441063880556,2.491,4886.024386562136,49.67493538219878,0.9064062423677159
